,Years,Timesteps,Region,Carrier,Value
5229,Y0,22,reg1,Iron_Steel_sector_energy,0.0
5230,Y0,23,reg1,Iron_Steel_sector_energy,0.0
5231,Y0,24,reg1,Iron_Steel_sector_energy,0.0
5232,Y1,1,reg1,Iron_Steel_sector_energy,0.0
5233,Y1,2,reg1,Iron_Steel_sector_energy,0.0
5234,Y1,3,reg1,Iron_Steel_sector_energy,0.0
5235,Y1,4,reg1,Iron_Steel_sector_energy,0.0
5236,Y1,5,reg1,Iron_Steel_sector_energy,0.0
5237,Y1,6,reg1,Iron_Steel_sector_energy,0.0
5238,Y1,7,reg1,Iron_Steel_sector_energy,0.0
5239,Y1,8,reg1,Iron_Steel_sector_energy,0.0
5240,Y1,9,reg1,Iron_Steel_sector_energy,0.0
5241,Y1,10,reg1,Iron_Steel_sector_energy,0.0
5242,Y1,11,reg1,Iron_Steel_sector_energy,0.0
5243,Y1,12,reg1,Iron_Steel_sector_energy,0.0
5244,Y1,13,reg1,Iron_Steel_sector_energy,0.0
5245,Y1,14,reg1,Iron_Steel_sector_energy,0.0
5246,Y1,15,reg1,Iron_Steel_sector_energy,0.0
5247,Y1,16,reg1,Iron_Steel_sector_energy,0.0
5248,Y1,17,reg1,Iron_Steel_sector_energy,0.0
5249,Y1,18,reg1,Iron_Steel_sector_energy,0.0
5250,Y1,19,reg1,Iron_Steel_sector_energy,0.0
5251,Y1,20,reg1,Iron_Steel_sector_energy,0.0
5252,Y1,21,reg1,Iron_Steel_sector_energy,0.0
5253,Y1,22,reg1,Iron_Steel_sector_energy,0.0
5254,Y1,23,reg1,Iron_Steel_sector_energy,0.0
5255,Y1,24,reg1,Iron_Steel_sector_energy,0.0
5256,Y2,1,reg1,Iron_Steel_sector_energy,0.0
5257,Y2,2,reg1,Iron_Steel_sector_energy,0.0
5258,Y2,3,reg1,Iron_Steel_sector_energy,0.0
5259,Y2,4,reg1,Iron_Steel_sector_energy,0.0
5260,Y2,5,reg1,Iron_Steel_sector_energy,0.0
5261,Y2,6,reg1,Iron_Steel_sector_energy,0.0
5262,Y2,7,reg1,Iron_Steel_sector_energy,0.0
5263,Y2,8,reg1,Iron_Steel_sector_energy,0.0
5264,Y2,9,reg1,Iron_Steel_sector_energy,0.0
5265,Y2,10,reg1,Iron_Steel_sector_energy,0.0
5266,Y2,11,reg1,Iron_Steel_sector_energy,0.0
5267,Y2,12,reg1,Iron_Steel_sector_energy,0.0
5268,Y2,13,reg1,Iron_Steel_sector_energy,0.0
5269,Y2,14,reg1,Iron_Steel_sector_energy,0.0
5270,Y2,15,reg1,Iron_Steel_sector_energy,0.0
5271,Y2,16,reg1,Iron_Steel_sector_energy,0.0
5272,Y2,17,reg1,Iron_Steel_sector_energy,0.0
5273,Y2,18,reg1,Iron_Steel_sector_energy,0.0
5274,Y2,19,reg1,Iron_Steel_sector_energy,0.0
5275,Y2,20,reg1,Iron_Steel_sector_energy,0.0
5276,Y2,21,reg1,Iron_Steel_sector_energy,0.0
5277,Y2,22,reg1,Iron_Steel_sector_energy,0.0
5278,Y2,23,reg1,Iron_Steel_sector_energy,0.0
5279,Y2,24,reg1,Iron_Steel_sector_energy,0.0
5280,Y3,1,reg1,Iron_Steel_sector_energy,0.0
5281,Y3,2,reg1,Iron_Steel_sector_energy,0.0
5282,Y3,3,reg1,Iron_Steel_sector_energy,0.0
5283,Y3,4,reg1,Iron_Steel_sector_energy,0.0
5284,Y3,5,reg1,Iron_Steel_sector_energy,0.0
5285,Y3,6,reg1,Iron_Steel_sector_energy,0.0
5286,Y3,7,reg1,Iron_Steel_sector_energy,0.0
5287,Y3,8,reg1,Iron_Steel_sector_energy,0.0
5288,Y3,9,reg1,Iron_Steel_sector_energy,0.0
5289,Y3,10,reg1,Iron_Steel_sector_energy,0.0
5290,Y3,11,reg1,Iron_Steel_sector_energy,0.0
5291,Y3,12,reg1,Iron_Steel_sector_energy,0.0
5292,Y3,13,reg1,Iron_Steel_sector_energy,0.0
5293,Y3,14,reg1,Iron_Steel_sector_energy,0.0
5294,Y3,15,reg1,Iron_Steel_sector_energy,0.0
5295,Y3,16,reg1,Iron_Steel_sector_energy,0.0
5296,Y3,17,reg1,Iron_Steel_sector_energy,0.0
5297,Y3,18,reg1,Iron_Steel_sector_energy,0.0
5298,Y3,19,reg1,Iron_Steel_sector_energy,0.0
5299,Y3,20,reg1,Iron_Steel_sector_energy,0.0
5300,Y3,21,reg1,Iron_Steel_sector_energy,0.0
5301,Y3,22,reg1,Iron_Steel_sector_energy,0.0
5302,Y3,23,reg1,Iron_Steel_sector_energy,0.0
5303,Y3,24,reg1,Iron_Steel_sector_energy,0.0
5304,Y4,1,reg1,Iron_Steel_sector_energy,0.0
5305,Y4,2,reg1,Iron_Steel_sector_energy,0.0
5306,Y4,3,reg1,Iron_Steel_sector_energy,0.0
5307,Y4,4,reg1,Iron_Steel_sector_energy,0.0
5308,Y4,5,reg1,Iron_Steel_sector_energy,0.0
5309,Y4,6,reg1,Iron_Steel_sector_energy,0.0
5310,Y4,7,reg1,Iron_Steel_sector_energy,0.0
5311,Y4,8,reg1,Iron_Steel_sector_energy,0.0
5312,Y4,9,reg1,Iron_Steel_sector_energy,0.0
5313,Y4,10,reg1,Iron_Steel_sector_energy,0.0
5314,Y4,11,reg1,Iron_Steel_sector_energy,0.0
5315,Y4,12,reg1,Iron_Steel_sector_energy,0.0
5316,Y4,13,reg1,Iron_Steel_sector_energy,0.0
5317,Y4,14,reg1,Iron_Steel_sector_energy,0.0
5318,Y4,15,reg1,Iron_Steel_sector_energy,0.0
5319,Y4,16,reg1,Iron_Steel_sector_energy,0.0
5320,Y4,17,reg1,Iron_Steel_sector_energy,0.0
5321,Y4,18,reg1,Iron_Steel_sector_energy,0.0
5322,Y4,19,reg1,Iron_Steel_sector_energy,0.0
5323,Y4,20,reg1,Iron_Steel_sector_energy,0.0
5324,Y4,21,reg1,Iron_Steel_sector_energy,0.0
5325,Y4,22,reg1,Iron_Steel_sector_energy,0.0
5326,Y4,23,reg1,Iron_Steel_sector_energy,0.0
5327,Y4,24,reg1,Iron_Steel_sector_energy,0.0
5328,Y5,1,reg1,Iron_Steel_sector_energy,0.0
5329,Y5,2,reg1,Iron_Steel_sector_energy,0.0
5330,Y5,3,reg1,Iron_Steel_sector_energy,0.0
5331,Y5,4,reg1,Iron_Steel_sector_energy,0.0
5332,Y5,5,reg1,Iron_Steel_sector_energy,0.0
5333,Y5,6,reg1,Iron_Steel_sector_energy,0.0
5334,Y5,7,reg1,Iron_Steel_sector_energy,0.0
5335,Y5,8,reg1,Iron_Steel_sector_energy,0.0
5336,Y5,9,reg1,Iron_Steel_sector_energy,0.0
5337,Y5,10,reg1,Iron_Steel_sector_energy,0.0
5338,Y5,11,reg1,Iron_Steel_sector_energy,0.0
5339,Y5,12,reg1,Iron_Steel_sector_energy,0.0
5340,Y5,13,reg1,Iron_Steel_sector_energy,0.0
5341,Y5,14,reg1,Iron_Steel_sector_energy,0.0
5342,Y5,15,reg1,Iron_Steel_sector_energy,0.0
5343,Y5,16,reg1,Iron_Steel_sector_energy,0.0
5344,Y5,17,reg1,Iron_Steel_sector_energy,0.0
5345,Y5,18,reg1,Iron_Steel_sector_energy,0.0
5346,Y5,19,reg1,Iron_Steel_sector_energy,0.0
5347,Y5,20,reg1,Iron_Steel_sector_energy,0.0
5348,Y5,21,reg1,Iron_Steel_sector_energy,0.0
5349,Y5,22,reg1,Iron_Steel_sector_energy,0.0
5350,Y5,23,reg1,Iron_Steel_sector_energy,0.0
5351,Y5,24,reg1,Iron_Steel_sector_energy,0.0
5352,Y6,1,reg1,Iron_Steel_sector_energy,0.0
5353,Y6,2,reg1,Iron_Steel_sector_energy,0.0
5354,Y6,3,reg1,Iron_Steel_sector_energy,0.0
5355,Y6,4,reg1,Iron_Steel_sector_energy,0.0
5356,Y6,5,reg1,Iron_Steel_sector_energy,0.0
5357,Y6,6,reg1,Iron_Steel_sector_energy,0.0
5358,Y6,7,reg1,Iron_Steel_sector_energy,0.0
5359,Y6,8,reg1,Iron_Steel_sector_energy,0.0
5360,Y6,9,reg1,Iron_Steel_sector_energy,0.0
5361,Y6,10,reg1,Iron_Steel_sector_energy,0.0
5362,Y6,11,reg1,Iron_Steel_sector_energy,0.0
5363,Y6,12,reg1,Iron_Steel_sector_energy,0.0
5364,Y6,13,reg1,Iron_Steel_sector_energy,0.0
5365,Y6,14,reg1,Iron_Steel_sector_energy,0.0
5366,Y6,15,reg1,Iron_Steel_sector_energy,0.0
5367,Y6,16,reg1,Iron_Steel_sector_energy,0.0
5368,Y6,17,reg1,Iron_Steel_sector_energy,0.0
5369,Y6,18,reg1,Iron_Steel_sector_energy,0.0
5370,Y6,19,reg1,Iron_Steel_sector_energy,0.0
5371,Y6,20,reg1,Iron_Steel_sector_energy,0.0
5372,Y6,21,reg1,Iron_Steel_sector_energy,0.0
5373,Y6,22,reg1,Iron_Steel_sector_energy,0.0
5374,Y6,23,reg1,Iron_Steel_sector_energy,0.0
5375,Y6,24,reg1,Iron_Steel_sector_energy,0.0
5376,Y7,1,reg1,Iron_Steel_sector_energy,0.0
5377,Y7,2,reg1,Iron_Steel_sector_energy,0.0
5378,Y7,3,reg1,Iron_Steel_sector_energy,0.0
5379,Y7,4,reg1,Iron_Steel_sector_energy,0.0
5380,Y7,5,reg1,Iron_Steel_sector_energy,0.0
5381,Y7,6,reg1,Iron_Steel_sector_energy,0.0
5382,Y7,7,reg1,Iron_Steel_sector_energy,0.0
5383,Y7,8,reg1,Iron_Steel_sector_energy,0.0
5384,Y7,9,reg1,Iron_Steel_sector_energy,0.0
5385,Y7,10,reg1,Iron_Steel_sector_energy,0.0
5386,Y7,11,reg1,Iron_Steel_sector_energy,0.0
5387,Y7,12,reg1,Iron_Steel_sector_energy,0.0
5388,Y7,13,reg1,Iron_Steel_sector_energy,0.0
5389,Y7,14,reg1,Iron_Steel_sector_energy,0.0
5390,Y7,15,reg1,Iron_Steel_sector_energy,0.0
5391,Y7,16,reg1,Iron_Steel_sector_energy,0.0
5392,Y7,17,reg1,Iron_Steel_sector_energy,0.0
5393,Y7,18,reg1,Iron_Steel_sector_energy,0.0
5394,Y7,19,reg1,Iron_Steel_sector_energy,0.0
5395,Y7,20,reg1,Iron_Steel_sector_energy,0.0
5396,Y7,21,reg1,Iron_Steel_sector_energy,0.0
5397,Y7,22,reg1,Iron_Steel_sector_energy,0.0
5398,Y7,23,reg1,Iron_Steel_sector_energy,0.0
5399,Y7,24,reg1,Iron_Steel_sector_energy,0.0
5400,Y8,1,reg1,Iron_Steel_sector_energy,0.0
5401,Y8,2,reg1,Iron_Steel_sector_energy,0.0
5402,Y8,3,reg1,Iron_Steel_sector_energy,0.0
5403,Y8,4,reg1,Iron_Steel_sector_energy,0.0
5404,Y8,5,reg1,Iron_Steel_sector_energy,0.0
5405,Y8,6,reg1,Iron_Steel_sector_energy,0.0
5406,Y8,7,reg1,Iron_Steel_sector_energy,0.0
5407,Y8,8,reg1,Iron_Steel_sector_energy,0.0
5408,Y8,9,reg1,Iron_Steel_sector_energy,0.0
5409,Y8,10,reg1,Iron_Steel_sector_energy,0.0
5410,Y8,11,reg1,Iron_Steel_sector_energy,0.0
5411,Y8,12,reg1,Iron_Steel_sector_energy,0.0
5412,Y8,13,reg1,Iron_Steel_sector_energy,0.0
5413,Y8,14,reg1,Iron_Steel_sector_energy,0.0
5414,Y8,15,reg1,Iron_Steel_sector_energy,0.0
5415,Y8,16,reg1,Iron_Steel_sector_energy,0.0
5416,Y8,17,reg1,Iron_Steel_sector_energy,0.0
5417,Y8,18,reg1,Iron_Steel_sector_energy,0.0
5418,Y8,19,reg1,Iron_Steel_sector_energy,0.0
5419,Y8,20,reg1,Iron_Steel_sector_energy,0.0
5420,Y8,21,reg1,Iron_Steel_sector_energy,0.0
5421,Y8,22,reg1,Iron_Steel_sector_energy,0.0
5422,Y8,23,reg1,Iron_Steel_sector_energy,0.0
5423,Y8,24,reg1,Iron_Steel_sector_energy,0.0
5424,Y9,1,reg1,Iron_Steel_sector_energy,0.0
5425,Y9,2,reg1,Iron_Steel_sector_energy,0.0
5426,Y9,3,reg1,Iron_Steel_sector_energy,0.0
5427,Y9,4,reg1,Iron_Steel_sector_energy,0.0
5428,Y9,5,reg1,Iron_Steel_sector_energy,0.0
5429,Y9,6,reg1,Iron_Steel_sector_energy,0.0
5430,Y9,7,reg1,Iron_Steel_sector_energy,0.0
5431,Y9,8,reg1,Iron_Steel_sector_energy,0.0
5432,Y9,9,reg1,Iron_Steel_sector_energy,0.0
5433,Y9,10,reg1,Iron_Steel_sector_energy,0.0
5434,Y9,11,reg1,Iron_Steel_sector_energy,0.0
5435,Y9,12,reg1,Iron_Steel_sector_energy,0.0
5436,Y9,13,reg1,Iron_Steel_sector_energy,0.0
5437,Y9,14,reg1,Iron_Steel_sector_energy,0.0
5438,Y9,15,reg1,Iron_Steel_sector_energy,0.0
5439,Y9,16,reg1,Iron_Steel_sector_energy,0.0
5440,Y9,17,reg1,Iron_Steel_sector_energy,0.0
5441,Y9,18,reg1,Iron_Steel_sector_energy,0.0
5442,Y9,19,reg1,Iron_Steel_sector_energy,0.0
5443,Y9,20,reg1,Iron_Steel_sector_energy,0.0
5444,Y9,21,reg1,Iron_Steel_sector_energy,0.0
5445,Y9,22,reg1,Iron_Steel_sector_energy,0.0
5446,Y9,23,reg1,Iron_Steel_sector_energy,0.0
5447,Y9,24,reg1,Iron_Steel_sector_energy,0.0
5448,Y10,1,reg1,Iron_Steel_sector_energy,0.0
5449,Y10,2,reg1,Iron_Steel_sector_energy,0.0
5450,Y10,3,reg1,Iron_Steel_sector_energy,0.0
5451,Y10,4,reg1,Iron_Steel_sector_energy,0.0
5452,Y10,5,reg1,Iron_Steel_sector_energy,0.0
5453,Y10,6,reg1,Iron_Steel_sector_energy,0.0
5454,Y10,7,reg1,Iron_Steel_sector_energy,0.0
5455,Y10,8,reg1,Iron_Steel_sector_energy,0.0
5456,Y10,9,reg1,Iron_Steel_sector_energy,0.0
5457,Y10,10,reg1,Iron_Steel_sector_energy,0.0
5458,Y10,11,reg1,Iron_Steel_sector_energy,0.0
5459,Y10,12,reg1,Iron_Steel_sector_energy,0.0
5460,Y10,13,reg1,Iron_Steel_sector_energy,0.0
5461,Y10,14,reg1,Iron_Steel_sector_energy,0.0
5462,Y10,15,reg1,Iron_Steel_sector_energy,0.0
5463,Y10,16,reg1,Iron_Steel_sector_energy,0.0
5464,Y10,17,reg1,Iron_Steel_sector_energy,0.0
5465,Y10,18,reg1,Iron_Steel_sector_energy,0.0
5466,Y10,19,reg1,Iron_Steel_sector_energy,0.0
5467,Y10,20,reg1,Iron_Steel_sector_energy,0.0
5468,Y10,21,reg1,Iron_Steel_sector_energy,0.0
5469,Y10,22,reg1,Iron_Steel_sector_energy,0.0
5470,Y10,23,reg1,Iron_Steel_sector_energy,0.0
5471,Y10,24,reg1,Iron_Steel_sector_energy,0.0
5472,Y11,1,reg1,Iron_Steel_sector_energy,0.0
5473,Y11,2,reg1,Iron_Steel_sector_energy,0.0
5474,Y11,3,reg1,Iron_Steel_sector_energy,0.0
5475,Y11,4,reg1,Iron_Steel_sector_energy,0.0
5476,Y11,5,reg1,Iron_Steel_sector_energy,0.0
5477,Y11,6,reg1,Iron_Steel_sector_energy,0.0
5478,Y11,7,reg1,Iron_Steel_sector_energy,0.0
5479,Y11,8,reg1,Iron_Steel_sector_energy,0.0
5480,Y11,9,reg1,Iron_Steel_sector_energy,0.0
5481,Y11,10,reg1,Iron_Steel_sector_energy,0.0
5482,Y11,11,reg1,Iron_Steel_sector_energy,0.0
5483,Y11,12,reg1,Iron_Steel_sector_energy,0.0
5484,Y11,13,reg1,Iron_Steel_sector_energy,0.0
5485,Y11,14,reg1,Iron_Steel_sector_energy,0.0
5486,Y11,15,reg1,Iron_Steel_sector_energy,0.0
5487,Y11,16,reg1,Iron_Steel_sector_energy,0.0
5488,Y11,17,reg1,Iron_Steel_sector_energy,0.0
5489,Y11,18,reg1,Iron_Steel_sector_energy,0.0
5490,Y11,19,reg1,Iron_Steel_sector_energy,0.0
5491,Y11,20,reg1,Iron_Steel_sector_energy,0.0
5492,Y11,21,reg1,Iron_Steel_sector_energy,0.0
5493,Y11,22,reg1,Iron_Steel_sector_energy,0.0
5494,Y11,23,reg1,Iron_Steel_sector_energy,0.0
5495,Y11,24,reg1,Iron_Steel_sector_energy,0.0
5496,Y12,1,reg1,Iron_Steel_sector_energy,0.0
5497,Y12,2,reg1,Iron_Steel_sector_energy,0.0
5498,Y12,3,reg1,Iron_Steel_sector_energy,0.0
5499,Y12,4,reg1,Iron_Steel_sector_energy,0.0
5500,Y12,5,reg1,Iron_Steel_sector_energy,0.0
5501,Y12,6,reg1,Iron_Steel_sector_energy,0.0
5502,Y12,7,reg1,Iron_Steel_sector_energy,0.0
5503,Y12,8,reg1,Iron_Steel_sector_energy,0.0
5504,Y12,9,reg1,Iron_Steel_sector_energy,0.0
5505,Y12,10,reg1,Iron_Steel_sector_energy,0.0
5506,Y12,11,reg1,Iron_Steel_sector_energy,0.0
5507,Y12,12,reg1,Iron_Steel_sector_energy,0.0
5508,Y12,13,reg1,Iron_Steel_sector_energy,0.0
5509,Y12,14,reg1,Iron_Steel_sector_energy,0.0
5510,Y12,15,reg1,Iron_Steel_sector_energy,0.0
5511,Y12,16,reg1,Iron_Steel_sector_energy,0.0
5512,Y12,17,reg1,Iron_Steel_sector_energy,0.0
5513,Y12,18,reg1,Iron_Steel_sector_energy,0.0
5514,Y12,19,reg1,Iron_Steel_sector_energy,0.0
5515,Y12,20,reg1,Iron_Steel_sector_energy,0.0
5516,Y12,21,reg1,Iron_Steel_sector_energy,0.0
5517,Y12,22,reg1,Iron_Steel_sector_energy,0.0
5518,Y12,23,reg1,Iron_Steel_sector_energy,0.0
5519,Y12,24,reg1,Iron_Steel_sector_energy,0.0
5520,Y13,1,reg1,Iron_Steel_sector_energy,0.0
5521,Y13,2,reg1,Iron_Steel_sector_energy,0.0
5522,Y13,3,reg1,Iron_Steel_sector_energy,0.0
5523,Y13,4,reg1,Iron_Steel_sector_energy,0.0
5524,Y13,5,reg1,Iron_Steel_sector_energy,0.0
5525,Y13,6,reg1,Iron_Steel_sector_energy,0.0
5526,Y13,7,reg1,Iron_Steel_sector_energy,0.0
5527,Y13,8,reg1,Iron_Steel_sector_energy,0.0
5528,Y13,9,reg1,Iron_Steel_sector_energy,0.0
5529,Y13,10,reg1,Iron_Steel_sector_energy,0.0
5530,Y13,11,reg1,Iron_Steel_sector_energy,0.0
5531,Y13,12,reg1,Iron_Steel_sector_energy,0.0
5532,Y13,13,reg1,Iron_Steel_sector_energy,0.0
5533,Y13,14,reg1,Iron_Steel_sector_energy,0.0
5534,Y13,15,reg1,Iron_Steel_sector_energy,0.0
5535,Y13,16,reg1,Iron_Steel_sector_energy,0.0
5536,Y13,17,reg1,Iron_Steel_sector_energy,0.0
5537,Y13,18,reg1,Iron_Steel_sector_energy,0.0
5538,Y13,19,reg1,Iron_Steel_sector_energy,0.0
5539,Y13,20,reg1,Iron_Steel_sector_energy,0.0
5540,Y13,21,reg1,Iron_Steel_sector_energy,0.0
5541,Y13,22,reg1,Iron_Steel_sector_energy,0.0
5542,Y13,23,reg1,Iron_Steel_sector_energy,0.0
5543,Y13,24,reg1,Iron_Steel_sector_energy,0.0
5544,Y14,1,reg1,Iron_Steel_sector_energy,0.0
5545,Y14,2,reg1,Iron_Steel_sector_energy,0.0
5546,Y14,3,reg1,Iron_Steel_sector_energy,0.0
5547,Y14,4,reg1,Iron_Steel_sector_energy,0.0
5548,Y14,5,reg1,Iron_Steel_sector_energy,0.0
5549,Y14,6,reg1,Iron_Steel_sector_energy,0.0
5550,Y14,7,reg1,Iron_Steel_sector_energy,0.0
5551,Y14,8,reg1,Iron_Steel_sector_energy,0.0
5552,Y14,9,reg1,Iron_Steel_sector_energy,0.0
5553,Y14,10,reg1,Iron_Steel_sector_energy,0.0
5554,Y14,11,reg1,Iron_Steel_sector_energy,0.0
5555,Y14,12,reg1,Iron_Steel_sector_energy,0.0
5556,Y14,13,reg1,Iron_Steel_sector_energy,0.0
5557,Y14,14,reg1,Iron_Steel_sector_energy,0.0
5558,Y14,15,reg1,Iron_Steel_sector_energy,0.0
5559,Y14,16,reg1,Iron_Steel_sector_energy,0.0
5560,Y14,17,reg1,Iron_Steel_sector_energy,0.0
5561,Y14,18,reg1,Iron_Steel_sector_energy,0.0
5562,Y14,19,reg1,Iron_Steel_sector_energy,0.0
5563,Y14,20,reg1,Iron_Steel_sector_energy,0.0
5564,Y14,21,reg1,Iron_Steel_sector_energy,0.0
5565,Y14,22,reg1,Iron_Steel_sector_energy,0.0
5566,Y14,23,reg1,Iron_Steel_sector_energy,0.0
5567,Y14,24,reg1,Iron_Steel_sector_energy,0.0
5568,Y15,1,reg1,Iron_Steel_sector_energy,0.0
5569,Y15,2,reg1,Iron_Steel_sector_energy,0.0
5570,Y15,3,reg1,Iron_Steel_sector_energy,0.0
5571,Y15,4,reg1,Iron_Steel_sector_energy,0.0
5572,Y15,5,reg1,Iron_Steel_sector_energy,0.0
5573,Y15,6,reg1,Iron_Steel_sector_energy,0.0
5574,Y15,7,reg1,Iron_Steel_sector_energy,0.0
5575,Y15,8,reg1,Iron_Steel_sector_energy,0.0
5576,Y15,9,reg1,Iron_Steel_sector_energy,0.0
5577,Y15,10,reg1,Iron_Steel_sector_energy,0.0
5578,Y15,11,reg1,Iron_Steel_sector_energy,0.0
5579,Y15,12,reg1,Iron_Steel_sector_energy,0.0
5580,Y15,13,reg1,Iron_Steel_sector_energy,0.0
5581,Y15,14,reg1,Iron_Steel_sector_energy,0.0
5582,Y15,15,reg1,Iron_Steel_sector_energy,0.0
5583,Y15,16,reg1,Iron_Steel_sector_energy,0.0
5584,Y15,17,reg1,Iron_Steel_sector_energy,0.0
5585,Y15,18,reg1,Iron_Steel_sector_energy,0.0
5586,Y15,19,reg1,Iron_Steel_sector_energy,0.0
5587,Y15,20,reg1,Iron_Steel_sector_energy,0.0
5588,Y15,21,reg1,Iron_Steel_sector_energy,0.0
5589,Y15,22,reg1,Iron_Steel_sector_energy,0.0
5590,Y15,23,reg1,Iron_Steel_sector_energy,0.0
5591,Y15,24,reg1,Iron_Steel_sector_energy,0.0
5592,Y16,1,reg1,Iron_Steel_sector_energy,0.0
5593,Y16,2,reg1,Iron_Steel_sector_energy,0.0
5594,Y16,3,reg1,Iron_Steel_sector_energy,0.0
5595,Y16,4,reg1,Iron_Steel_sector_energy,0.0
5596,Y16,5,reg1,Iron_Steel_sector_energy,0.0
5597,Y16,6,reg1,Iron_Steel_sector_energy,0.0
5598,Y16,7,reg1,Iron_Steel_sector_energy,0.0
5599,Y16,8,reg1,Iron_Steel_sector_energy,0.0
5600,Y16,9,reg1,Iron_Steel_sector_energy,0.0
5601,Y16,10,reg1,Iron_Steel_sector_energy,0.0
5602,Y16,11,reg1,Iron_Steel_sector_energy,0.0
5603,Y16,12,reg1,Iron_Steel_sector_energy,0.0
5604,Y16,13,reg1,Iron_Steel_sector_energy,0.0
5605,Y16,14,reg1,Iron_Steel_sector_energy,0.0
5606,Y16,15,reg1,Iron_Steel_sector_energy,0.0
5607,Y16,16,reg1,Iron_Steel_sector_energy,0.0
5608,Y16,17,reg1,Iron_Steel_sector_energy,0.0
5609,Y16,18,reg1,Iron_Steel_sector_energy,0.0
5610,Y16,19,reg1,Iron_Steel_sector_energy,0.0
5611,Y16,20,reg1,Iron_Steel_sector_energy,0.0
5612,Y16,21,reg1,Iron_Steel_sector_energy,0.0
5613,Y16,22,reg1,Iron_Steel_sector_energy,0.0
5614,Y16,23,reg1,Iron_Steel_sector_energy,0.0
5615,Y16,24,reg1,Iron_Steel_sector_energy,0.0
5616,Y17,1,reg1,Iron_Steel_sector_energy,0.0
5617,Y17,2,reg1,Iron_Steel_sector_energy,0.0
5618,Y17,3,reg1,Iron_Steel_sector_energy,0.0
5619,Y17,4,reg1,Iron_Steel_sector_energy,0.0
5620,Y17,5,reg1,Iron_Steel_sector_energy,0.0
5621,Y17,6,reg1,Iron_Steel_sector_energy,0.0
5622,Y17,7,reg1,Iron_Steel_sector_energy,0.0
5623,Y17,8,reg1,Iron_Steel_sector_energy,0.0
5624,Y17,9,reg1,Iron_Steel_sector_energy,0.0
5625,Y17,10,reg1,Iron_Steel_sector_energy,0.0
5626,Y17,11,reg1,Iron_Steel_sector_energy,0.0
5627,Y17,12,reg1,Iron_Steel_sector_energy,0.0
5628,Y17,13,reg1,Iron_Steel_sector_energy,0.0
5629,Y17,14,reg1,Iron_Steel_sector_energy,0.0
5630,Y17,15,reg1,Iron_Steel_sector_energy,0.0
5631,Y17,16,reg1,Iron_Steel_sector_energy,0.0
5632,Y17,17,reg1,Iron_Steel_sector_energy,0.0
5633,Y17,18,reg1,Iron_Steel_sector_energy,0.0
5634,Y17,19,reg1,Iron_Steel_sector_energy,0.0
5635,Y17,20,reg1,Iron_Steel_sector_energy,0.0
5636,Y17,21,reg1,Iron_Steel_sector_energy,0.0
5637,Y17,22,reg1,Iron_Steel_sector_energy,0.0
5638,Y17,23,reg1,Iron_Steel_sector_energy,0.0
5639,Y17,24,reg1,Iron_Steel_sector_energy,0.0
5640,Y18,1,reg1,Iron_Steel_sector_energy,0.0
5641,Y18,2,reg1,Iron_Steel_sector_energy,0.0
5642,Y18,3,reg1,Iron_Steel_sector_energy,0.0
5643,Y18,4,reg1,Iron_Steel_sector_energy,0.0
5644,Y18,5,reg1,Iron_Steel_sector_energy,0.0
5645,Y18,6,reg1,Iron_Steel_sector_energy,0.0
5646,Y18,7,reg1,Iron_Steel_sector_energy,0.0
5647,Y18,8,reg1,Iron_Steel_sector_energy,0.0
5648,Y18,9,reg1,Iron_Steel_sector_energy,0.0
5649,Y18,10,reg1,Iron_Steel_sector_energy,0.0
5650,Y18,11,reg1,Iron_Steel_sector_energy,0.0
5651,Y18,12,reg1,Iron_Steel_sector_energy,0.0
5652,Y18,13,reg1,Iron_Steel_sector_energy,0.0
5653,Y18,14,reg1,Iron_Steel_sector_energy,0.0
5654,Y18,15,reg1,Iron_Steel_sector_energy,0.0
5655,Y18,16,reg1,Iron_Steel_sector_energy,0.0
5656,Y18,17,reg1,Iron_Steel_sector_energy,0.0
5657,Y18,18,reg1,Iron_Steel_sector_energy,0.0
5658,Y18,19,reg1,Iron_Steel_sector_energy,0.0
5659,Y18,20,reg1,Iron_Steel_sector_energy,0.0
5660,Y18,21,reg1,Iron_Steel_sector_energy,0.0
5661,Y18,22,reg1,Iron_Steel_sector_energy,0.0
5662,Y18,23,reg1,Iron_Steel_sector_energy,0.0
5663,Y18,24,reg1,Iron_Steel_sector_energy,0.0
5664,Y19,1,reg1,Iron_Steel_sector_energy,0.0
5665,Y19,2,reg1,Iron_Steel_sector_energy,0.0
5666,Y19,3,reg1,Iron_Steel_sector_energy,0.0
5667,Y19,4,reg1,Iron_Steel_sector_energy,0.0
5668,Y19,5,reg1,Iron_Steel_sector_energy,0.0
5669,Y19,6,reg1,Iron_Steel_sector_energy,0.0
5670,Y19,7,reg1,Iron_Steel_sector_energy,0.0
5671,Y19,8,reg1,Iron_Steel_sector_energy,0.0
5672,Y19,9,reg1,Iron_Steel_sector_energy,0.0
5673,Y19,10,reg1,Iron_Steel_sector_energy,0.0
5674,Y19,11,reg1,Iron_Steel_sector_energy,0.0
5675,Y19,12,reg1,Iron_Steel_sector_energy,0.0
5676,Y19,13,reg1,Iron_Steel_sector_energy,0.0
5677,Y19,14,reg1,Iron_Steel_sector_energy,0.0
5678,Y19,15,reg1,Iron_Steel_sector_energy,0.0
